sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
QUADF,QUADFUTURE,Quadrant Future Tek Ltd,Information Technology,Communication & Networking,1244.0,311.0,-63.21138211382123,-11.427907787004221,4.175757779195059,-5.686125852918878,2.6064005278785802
KMC,KMCSHIL,KMC Speciality Hospitals (India) Ltd,Health Care,Hospitals & Diagnostic Centres,1242.218445,76.17,57.96632967802144,13.919651846318736,7.559291943041441,-0.9067357512953405,1.3842672700652288
NAY,MIIL,Meghna Infracon Infrastructure Ltd,Real Estate,Real Estate,1241.295075,571.4,134.19406216216223,67.84011734506781,124.25376126126123,-7.642276422764228,-1.9308332618209905
GENS,GENESYS,Genesys International Corporation Ltd,Information Technology,IT Services & Consulting,1237.41306297,296.1,22.006278907522674,10.732349741377664,2.2212484077152292,-32.62032085561496,-0.8206330597889763
BENA,BENARAS,Benares Hotels Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1236.5925,9512.25,28.591734104046257,28.293863666099686,7.159521190365911,-0.9360374414976599,0.11524738719965404
JGC,JGCHEM,JG Chemicals Ltd,Materials,Commodity Chemicals,1230.05051757,313.9,19.216536753163563,14.545578494086104,2.5916533596772156,-10.595272002278566,0.39980809211578444
GODA,GODAVARIB,Godavari Biorefineries Ltd,Materials,Diversified Chemicals,1226.17640892,239.6,-52.333606868118004,-3.653373874400641,1.5680606786961138,-17.139300041499524,-4.2366107114308535
HEST,HESTERBIO,Hester Biosciences Ltd,Health Care,Biotechnology,1224.90349135,1439.9,44.57436285844243,8.730183943832019,3.7497810915018674,-9.045543553786862,0.2576242863111019
EKCL,EKC,Everest Kanto Cylinder Ltd,Utilities,Gas Distribution,1220.25854175,108.75,12.460518143061375,8.49121224995881,1.011495902444483,-6.836288871755336,-4.336734693877557
MDFT,MADRASFERT,Madras Fertilizers Ltd,Materials,Fertilizers & Agro Chemicals,1218.7313345,75.65,18.968581081712053,,-37.73162026315768,-6.604938271604931,-0.6696428571428452
DAM,DAMCAPITAL,DAM Capital Advisors Ltd,Financials,Investment Banking & Brokerage,1216.223316,172.06,11.71924567354018,48.65903975993999,4.607779185451791,-18.828136056989194,-3.6456291650333155
IGAM,IGARASHI,Igarashi Motors India Ltd,Consumer Discretionary,Auto Parts,1215.09422804,386.05,50.29363526655632,5.295052325899948,2.609962685883667,-12.737341772151892,-1.9181910569105718
LICO,LICNETFN50,LIC MF Nifty 50 ETF,ETF,Equity,1212.3316063559998,282.36,,,,-2.617692705638895,0.24140869071286808
MATI,MATRIMONY,Matrimony.Com Ltd,Communication Services,Online Services,1209.9236084200002,561.1,26.720927747791528,16.987750661239186,5.00816924715427,6.017949929145021,0.2770083102493197
TEXM,TEXINFRA,Texmaco Infrastructure & Holdings Ltd,Real Estate,Real Estate,1206.8572338899999,94.71,-167.154741536011,-0.5138442596408075,0.9098674119540715,-7.428403870589394,1.2508017960230782
PAN,PANORAMA,Panorama Studios International Ltd,Communication Services,Movies & TV Serials,1205.23780125,46.26,28.79211183110373,24.59242722439264,6.0867521905459325,16.283185840707976,19.751488480455592
DANI,DANISH,Danish Power Ltd,Industrials,Heavy Electrical Equipments,1202.3697066,610.6,20.878098742837324,28.625394537366073,3.757405333125,-3.8425196850393664,-1.603416324228496
HLLT,BIRLANU,BirlaNu Ltd,Industrials,Building Products - Others,1199.45539494,1590.6,-36.46869549832755,-2.6693286910225815,0.9900989681291016,2.8183581124757535,-1.5778726563950252
JNK,JNKINDIA,JNK India Ltd,Industrials,Construction & Engineering,1197.86141232,214.08,39.65115565441912,8.634635721839528,2.3749185382449736,-17.71217712177122,2.6368779365231565
RUCL,RUPA,Rupa & Company Ltd,Consumer Discretionary,Apparel & Accessories,1192.9735247200001,149.62,14.3231303244087,8.432082204955577,1.1724440297589214,-6.987442496580883,-0.7890723426828444
BHWR,BHARATWIRE,Bharat Wire Ropes Ltd,Materials,Iron & Steel,1191.4525050559998,173.72,16.445169151911646,10.3694798084974,1.617546641309837,-2.6778711484593845,-0.3899082568807378
SYST,SYSTMTXC,Systematix Corporate Services Ltd,Financials,Investment Banking & Brokerage,1188.42683904,87.04,25.976542929836054,20.23619957537156,3.9634044990495245,-45.202719717955176,4.955986976968527
RACL,RACLGEAR,RACL Geartech Ltd,Consumer Discretionary,Auto Parts,1188.238464,1008.0,50.05216781802872,11.005516665894005,5.243770803177405,-13.110938712179978,-5.7150874567393055
ORIN,GREENPOWER,Orient Green Power Company Ltd,Utilities,Renewable Energy,1185.935017359,10.11,30.557459864957476,4.1884308223613225,1.1064168391306781,-12.239583333333334,-4.4423440453686265
ARIS,ARIHANTSUP,Arihant Superstructures Ltd,Real Estate,Real Estate,1184.8335034450001,273.95,21.672462108011672,15.593935850079177,3.136222513684852,-12.307938540332904,1.8401486988847542
ABIN,ABINFRA,A B Infrabuild Ltd,Industrials,Construction & Engineering,1183.6766840799999,18.53,73.42907469478915,16.79779086125148,10.72365178546838,2.375690607734805,4.8076923076923155
SYN,SYNCOMF,Syncom Formulations (India) Ltd,Health Care,Pharmaceuticals,1175.0,12.5,23.766181229773473,15.687767729652538,3.4340659340659343,-13.43490304709141,-0.7148530579825247
MOCF,MONTECARLO,Monte Carlo Fashions Ltd,Consumer Discretionary,Apparel & Accessories,1174.57508592,566.55,14.470556682518133,9.966601998968619,1.4082958682077598,-18.84400515685433,0.5680305316410635
ULTR,ULTRAMAR,ULTRAMARINE & PIGMENTS Ltd,Materials,Commodity Chemicals,1168.0,400.0,15.562958027981349,8.014737291755658,1.200115079528174,-4.750537121031267,-4.6370246751698625
WALC,WALCHANNAG,Walchandnagar Industries Ltd,Industrials,Industrial Machinery,1167.29048436,172.06,-13.568412000000002,-23.43471213957859,3.1302203865812124,-9.284546844519422,-2.7854681055426895
AOLL,APOLLOPIPE,Apollo Pipes Ltd,Industrials,Building Products - Pipes,1163.9235007799998,265.05,35.637584224739676,4.779045946736911,1.46819150913265,-11.472945891783557,-3.8628944504896547
RENA,RGL,Renaissance Global Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",1162.5495018719998,108.32,15.270583237514725,5.922531759800243,0.8173499317125301,-11.949276540399937,0.4730544476393571
DSSL,DSSL,Dynacons Systems and Solutions Ltd,Information Technology,IT Services & Consulting,1161.9498823,913.1,16.053466182647135,37.23442563917899,5.027691931547747,-3.375661375661373,-2.7375372816361243
UNIE,UNIECOM,Unicommerce eSolutions Ltd,Information Technology,Software Services,1159.977823706,103.22,65.8330206416573,25.339756956928134,16.535678171147538,-10.608816142721054,-3.775519716602962
EXCI,EXCELINDUS,Excel Industries Ltd,Materials,Fertilizers & Agro Chemicals,1158.3892678,921.5,13.576995637599612,5.658237669856558,0.7291336848532151,-1.900250172991965,1.845711759504868
ZUAR,ZUARI,Zuari Agro Chemicals Ltd,Materials,Fertilizers & Agro Chemicals,1157.85690518,275.3,7.027109942222495,6.85504840595266,0.45992877975904384,-10.790667530784189,-2.4969010093855184
JYTS,JYOTISTRUC,Jyoti Structures Ltd,Utilities,Power Transmission & Distribution,1157.85013889,9.7,32.51474695001406,13.266028387289046,2.0588760760531324,2.6455026455026456,-1.8218623481781526
CAPI,CAPITALSFB,Capital Small Finance Bank Ltd,Financials,Private Banks,1157.4973789350001,254.85,8.792232274477783,10.376109333375366,0.863713775377946,-4.209735012215756,-0.7979758660957506
CHAMA,CLSEL,Chaman Lal Setia Exports Ltd,Consumer Staples,Packaged Foods & Meats,1156.8665493,232.65,11.24481482601088,14.217308688892738,1.5776600334115207,-9.597823975131151,-1.105207226354939
YASHH,YASHHV,Yash Highvoltage Ltd,Industrials,Electrical Components & Equipments,1154.755265805,404.45,53.96052643948599,22.60125679885937,7.8256659379574405,-1.6990291262135921,0.7723931730409781
IKI,IKIO,IKIO Technologies Ltd,Industrials,Electrical Components & Equipments,1153.1826203219998,149.22,37.31982590038835,5.54334663856124,2.0517803364920644,-17.88465771516619,0.040225261464201044
UNTE,UNITECH,Unitech Ltd,Real Estate,Real Estate,1151.1724606799999,4.4,-0.44387344394961187,,-0.14092842871571123,-24.786324786324776,-3.0837004405286272
ASIAO,ASIANENE,Asian Energy Services Ltd,Energy,Oil & Gas - Exploration & Production,1147.986055195,256.55,27.261601880669648,12.444037293695253,2.878528761051628,-12.050051422694542,-0.21392454297938984
AITY,BSLGOLDETF,Aditya Birla Sun Life Gold ETF,ETF,Gold,1146.4229785,153.71,,,,25.47755102040817,6.454740633007842
RAJO,RAJOOENG,Rajoo Engineers Ltd,Industrials,Industrial Machinery,1141.556446977,62.24,29.954249461479915,26.294545830889717,6.994402591612033,-0.24042314473473084,-3.022748519788103
BAJ,BAJAJHCARE,Bajaj Healthcare Ltd,Health Care,Pharmaceuticals,1138.5762346,360.5,28.839316985815618,10.605490786009772,2.4424580285738804,-13.91044776119403,5.010195164579081
IRSY,INDORAMA,Indo Rama Synthetics (India) Ltd,Consumer Discretionary,Textiles,1138.192225209,43.59,812.9944465776393,0.38027461259534023,3.0911496841720756,-10.105176325015464,-2.198788422705849
ICEM,ICEMAKE,Ice Make Refrigeration Ltd,Industrials,Electrical Components & Equipments,1136.61431205,720.3,49.18279152098667,20.290618552175214,9.187731889499638,-12.452142206016413,-0.9284093253558903
TINN,TINNARUBR,Tinna Rubber and Infrastructure Ltd,Materials,Commodity Chemicals,1127.60623063,625.9,23.31209904134796,31.620579198535644,6.329177316064211,-20.399338674806053,-3.6187249769017558
MIRC,MIRCELECTR,MIRC Electronics Ltd,Consumer Discretionary,Home Electronics & Appliances,1123.691571288,30.42,-486.4465676571637,-1.8177525967893462,8.938049405727014,12.666666666666673,-1.8709677419354784
SPO,SPORTKING,Sportking India Ltd,Consumer Discretionary,Textiles,1122.426976,88.33,10.274871622116459,11.449233590986484,1.1159322503032347,-2.311435523114359,5.067205899845374
ALIO,ALICON,Alicon Castalloy Ltd,Consumer Discretionary,Auto Parts,1119.07354,685.0,24.30127122692728,8.019295068264132,1.8862803445311578,-19.150191796990264,-0.5083514887436456
KPL,KPL,Kwality Pharmaceuticals Ltd,Health Care,Pharmaceuticals,1118.13909648,1077.6,28.05869752772897,16.43332852223758,4.2612008249999995,-1.5842752735031136,0.6820517611884476
IGPT,IGPL,I G Petrochemicals Ltd,Materials,Specialty Chemicals,1117.69908075,362.95,10.282420246090139,8.407716226041504,0.8348514197415597,-7.552215995924614,-2.62910798122066
CFF,CFF,CFF Fluid Control Ltd,Industrials,Aerospace & Defense Equipments,1113.514969,530.9,46.688258658280915,17.424021040327297,7.532401873773929,-3.8718411552346654,-1.9484716963708684
MOT,MOTISONS,Motisons Jewellers Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",1110.04058,11.23,25.71919786839666,11.638599377081455,2.6843697523698977,-27.40788623141564,-0.7073386383731217
ATUL,ATULAUTO,Atul Auto Ltd,Consumer Discretionary,Three Wheelers,1108.663636,399.5,51.25583153028206,4.576082932247312,2.3008480564491025,-8.841985168282944,-0.8192651439920584
RRAY,RAJRILTD,Raj Rayon Industries Ltd,Consumer Discretionary,Textiles,1107.71633004,19.92,80.26929927826093,11.965145012355304,9.044797338450234,-16.47798742138365,-1.629629629629621
LEM,LEMERITE,Le Merite Exports Ltd,Consumer Discretionary,Textiles,1106.4312,454.2,181.67999999999827,5.950752393980904,9.821848202396804,1.8385650224215222,-1.6989503300508653
JAR,JARO,Jaro Institute Of Technology Management & Research Ltd,Consumer Discretionary,Education Services,1099.05936084,495.6,21.274861804878054,35.75333933144161,6.406641567123287,-0.9196321471411367,-0.21141649048624878
NGL,NGLFINE,Ngl Fine Chem Ltd,Health Care,Pharmaceuticals,1097.4024031200001,1776.3,51.935750265972665,7.753132625167394,3.885435501770288,36.146240515060924,3.846828412744809
WCI,WCIL,Western Carriers (India) Ltd,Industrials,Logistics,1096.732226241,107.57,16.83912523017043,10.62098431231858,1.3244278647485748,-11.392092257001659,-5.099250110277902
PAIS,5PAISA,5Paisa Capital Ltd,Financials,Diversified Financials,1091.97105979,349.55,16.001920571365776,11.93486891582279,1.8089473366851656,3.463075329288142,-1.410238330277817
KDK,BGDL,Bharat Global Developers Ltd,Consumer Discretionary,Retail - Speciality,1091.578488,107.8,68.13848239700374,10.995950305443065,5.734887506567197,-27.829560585885478,-4.177777777777781
GARGI,GARGI,PNGS Gargi Fashion Jewellery Ltd,Consumer Discretionary,Retail - Speciality,1089.9585423,1041.0,37.845782718750016,44.7448147285015,10.933479208546496,1.4634146341463414,1.5411626999609787
SRDC,SHREDIGCEM,Shree Digvijay Cement Co Ltd,Materials,Cement,1089.79657886,73.7,43.28024538760898,6.754835421305399,2.9941111568218033,-18.211075352347127,-2.8985507246376847
SIGNP,SIGNPOST,Signpost India Ltd,Communication Services,Advertising,1087.65405,203.49,32.15057788944721,16.271072313204925,4.868857379470882,-5.822187254130599,-2.7154945737916427
REII,RIIL,Reliance Industrial Infrastructure Ltd,Energy,Oil & Gas - Storage & Transportation,1083.0475,717.25,90.48015873015875,2.5656689065363465,2.345578680642786,-11.71764416271771,0.6242985409652141
SKME,SKMEGGPROD,SKM Egg Products Export India Ltd,Consumer Staples,Packaged Foods & Meats,1081.3731,205.35,31.23550259965339,11.93505016030613,3.5670045520517224,-5.6079062284532375,1.207491375061601
JGSN,JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,Health Care,Pharmaceuticals,1077.40447815,161.07,19.45827123261692,25.91318591318594,4.490120767451552,-18.28006088280061,-1.1840490797546055
SURAE,SURAJEST,Suraj Estate Developers Ltd,Real Estate,Real Estate,1077.05103246,225.45,10.753305036541533,14.117381744376162,1.1930910699204644,-9.964057507987228,-1.8929503916449184
SAFEE,SAFEENTP,Safe Enterprises Retail Fixtures Ltd,Industrials,Building Products - Others,1074.2332179,230.5,27.424897061526682,76.30271744423881,14.581691569159766,-12.022900763358779,4.063205417607223
BLKS,BLKASHYAP,B L Kashyap and Sons Ltd,Industrials,Construction & Engineering,1073.31984,47.61,39.07243684018903,5.38659136811973,2.0498851031321625,-7.553398058252428,-1.0392849719393058
CONP,CONTROLPR,Control Print Ltd,Information Technology,Electronic Equipments,1072.49188566,670.55,10.718487763941635,26.80417894454862,2.6019357229918243,-1.8874826249177101,-0.5487578791249604
TBZL,TBZ,Tribhovandas Bhimji Zaveri Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",1068.0235731,160.05,15.618946667154114,10.864833087055327,1.6250872218925456,-3.1701857341641846,-2.5095937138332074
BUTT,BUTTERFLY,Butterfly Gandhimathi Appliances Ltd,Consumer Discretionary,Home Electronics & Appliances,1067.1410014350001,596.85,32.7947449734173,10.539783309310586,3.280684337908879,-9.403460837887057,-1.3063249276560525
ROT,ROTO,Roto Pumps Ltd,Industrials,Industrial Machinery,1066.41398994,56.59,31.97643148245876,15.951595159515957,4.801936193894092,-20.54198258916034,-4.730639730639723
AXGF,AXISGOLD,Axis Gold ETF,ETF,Gold,1062.0494368,148.94,,,,28.28596037898364,8.170527997675938
CONF,CONFIPET,Confidence Petroleum India Ltd,Energy,Oil & Gas - Storage & Transportation,1060.1811682129999,31.91,11.670862705999557,6.689692247645279,0.7319974372129473,-14.77029914529914,-1.7549261083743743
ECOS,ECOSMOBLTY,ECOS (India) Mobility & Hospitality Ltd,Consumer Discretionary,Tour & Travel Services,1058.94,176.49,17.622566150773842,30.10822727728229,4.775377677564825,-11.329381028938897,0.9610434185687357
MAFA,MAFATIND,Mafatlal Industries Ltd,Consumer Discretionary,Textiles,1055.6851459,146.3,10.771198305275028,12.599467791075792,1.423926875059011,-4.690553745928331,1.59722222222223
