sid,ticker,name,sector,subindustry,market_cap,last_price,pe,roe,pb,4w_return_pct,1d_return_pct
HVA,HVAX,HVAX Technologies Ltd,Health Care,Pharmaceuticals,210.251090625,777.9,19.027248020362016,21.45631067961162,2.9193431078172725,-4.552147239263807,2.7405401835831738
KOTY,KOTYARK,Kotyark Industries Ltd,Energy,Oil & Gas - Refining & Marketing,209.6939664,201.4,14.612819958188068,9.989557953358917,1.464854812434509,-24.878776575904517,-1.2745098039215659
TCL,TCL,Thaai Casting Limited,Consumer Discretionary,Auto Parts,209.57977257000002,88.85,17.320642361157002,15.375818031641169,2.461300910980623,-15.380952380952385,3.193960511033682
MUNI,MUNISH,Munish Forge Ltd,Consumer Discretionary,Auto Parts,209.4112881,83.55,14.644146020979031,26.498656536644102,3.1069924050445104,-18.88349514563107,-3.9655172413793136
NCM,NCML,Nilachal Carbo Metalicks Ltd,Materials,Metals - Coke,209.3868,83.0,14.934864479315294,19.666152335530892,2.67416091954023,-24.682395644283126,-1.1904761904761905
PERI,PKTEA,Peria Karamalai Tea and Produce Company Ltd,Consumer Staples,Tea & Coffee,209.2814204,677.0,909.9192191304154,0.11408730158730403,0.9872696499669781,-25.440528634361232,0.14792899408284024
UNIH,UNIVPHOTO,Universus Photo Imagings Ltd,Health Care,Health Care Equipment & Supplies,208.58753922,197.69,2.3972823723709915,10.013695319423185,0.2385957233451151,-14.234273318872017,3.747048018892672
IWA,IWARE,iWare Supplychain Services Ltd,Industrials,Logistics,208.4262,197.45,25.98830423940152,65.84564860426923,12.873761581222979,-1.7661691542288613,1.5167095115681175
NAG,NAGPI,Nagpur Power and Industries Ltd,Materials,Mining - Manganese,208.34951637,155.95,87.17552986192493,2.677271199731145,2.183041873113998,89.03030303030302,-1.9798868636077975
RBS,RBS,Ramdevbaba Solvent Ltd,Consumer Staples,FMCG - Household Products,208.038285,90.8,13.859979013990635,11.817967089205608,1.2703852283829995,-10.0990099009901,-0.2197802197802229
TAU,TAURIAN,Taurian MPS Ltd,Industrials,Industrial Machinery,207.511552,230.15,21.843321263157886,35.45437581638367,6.049899475218659,4.8519362186788175,-1.4768835616438307
RATV,RAJTV,Raj Television Network Ltd,Communication Services,TV Channels & Broadcasters,207.445722624,40.79,-9.868968726165555,-15.682470996381543,1.6793145197441919,-3.9331135186057504,2.077077077077073
MHL,MHLXMIRU,Mahalaxmi Rubtech Ltd,Consumer Discretionary,Textiles,207.169704425,196.11,12.360960884546536,27.56125637230719,3.014254392914302,-9.705787559279885,0.5331419490439434
VIRI,VIRINCHI,Virinchi Ltd,Information Technology,IT Services & Consulting,207.141436128,20.35,287.6964390666498,0.15515736620371778,0.43674925387534785,-4.81758652946678,0.8424182358771145
JYOT,MIZVEN,Mizzen Ventures Ltd,Industrials,Construction & Engineering,206.55375,92.65,480.3575581395349,1.9930475086906139,4.513849431818182,-27.730109204368162,-4.974358974358968
AJA,AJANTSOY,Ajanta Soya Ltd,Consumer Staples,Agro Products,205.71452244,25.48,7.57975395873249,18.74697796504803,1.295105278519265,-9.964664310954063,-0.31298904538340494
FINB,FINBUD,Finbud Financial Services Ltd,Financials,Consumer Finance,205.6391366,110.05,24.22133528857481,35.545321331379505,5.715373446359088,-15.346153846153848,1.9453450671607173
RATHS,RATHIST,Rathi Steel and Power Ltd,Materials,Iron & Steel,205.630312524,24.7,14.729965080515848,10.734332948865756,1.5006225828212794,-10.798122065727707,3.7379252414951725
SHAW,SHAWGELTIN,Narmada Gelatines Ltd,Materials,Specialty Chemicals,205.0809993,336.1,11.380743579356274,15.116107084750798,1.8825133036533874,-1.2051734273956396,-0.8554572271386364
GTV,GTV,GTV Engineering Ltd,Industrials,Construction & Engineering,204.91143336,49.0,18.544021118552024,26.42592371158677,4.335832275920439,-13.73239436619718,12.051223416418942
REVAT,RVTH,Revathi Equipment India ltd,Industrials,Industrial Machinery,204.77978410999998,654.3,10.147660263131813,17.3285818556524,1.6209909293912765,-12.905158069883532,-2.0068893215516086
SUGS,SUGSLLOYD,Sugs Lloyd Ltd,Industrials,Renewable Energy Equipment & Services,204.39927,88.75,12.181124553039362,55.471074380165156,5.289836180124223,-22.217353198948288,0.7950028392958579
FWS,FWSTC,Flywings Simulator Training Centre Ltd,Industrials,Airlines,204.0514164,200.5,18.703154573785522,,5.229405853408509,-16.458333333333332,0.0
KTSG,KOTARISUG,Kothari Sugars and Chemicals Ltd,Consumer Staples,Sugar,203.4914639,24.79,19.491519530651306,3.6774807143612027,0.7033925471828552,-11.401000714796288,0.9775967413441892
SADH,SADHNANIQ,Sadhana Nitro Chem Ltd,Materials,Commodity Chemicals,203.246622169,6.21,26.920082406490074,2.9769532559194047,0.7242512281972706,-13.02521008403361,4.36974789915966
PROS,EQUIPPP,Equippp Social Impact Technologies Ltd,Information Technology,IT Services & Consulting,203.09759325,19.79,350.1682642241384,5.802901450725353,15.339697375377645,-7.99628079962809,0.4568527918781719
KALF,KALYANIFRG,Kalyani Forge Ltd,Materials,Iron & Steel,203.0004,573.9,24.42844765342965,9.679673849737897,2.2633560040138256,-11.009458830826485,2.849462365591394
GIAR,GILLANDERS,Gillanders Arbuthnot & Co Ltd,Industrials,Conglomerates,202.987052806,95.18,7.596820838547927,10.97713780991308,0.7889733084810323,-5.771705771705769,0.07359899064242181
ELGT,ELGIRUBCO,ELGI Rubber Co Ltd,Consumer Discretionary,Tires & Rubber,202.35215,43.08,-46.30483981693399,-2.369526907957146,1.129827749860413,-10.807453416149066,6.554538708879542
NEA,NEAGI,Neelamalai Agro Industries Ltd,Consumer Staples,Agro Products,202.2945624,3386.0,8.719593206896555,8.048987805089594,0.6755086065382174,-4.753867791842476,4.120541205412054
GIRN,GIRRESORTS,GIR Natureview Resorts Ltd,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",202.29302225,113.65,5057.325556249987,0.25169896803423203,10.170589353946706,,0.0
COMFI,COMFINTE,Comfort Intech Ltd,Financials,Consumer Finance,201.88092848,6.39,17.834004282685488,6.1846095009151325,1.0640432640067463,-4.497751124437778,1.267828843106182
MACO,MACOBSTECH,Macobs Technologies Ltd,Consumer Discretionary,Wellness Services,201.242384,209.25,77.40091692307703,13.709464803585531,7.161650676156583,-3.593642017968215,1.8495984424434224
ATI,ATISHAY,Atishay Ltd,Information Technology,Outsourced services,201.232927225,197.8,28.6656591488604,15.433659448169724,4.140595210390946,5.268759978712084,7.939972714870402
ZCCL,ZODIACLOTH,Zodiac Clothing Company Ltd,Consumer Discretionary,Apparel & Accessories,201.217363297,82.37,-5.409068905833334,-16.473662068507405,0.9789693650724919,-4.220930232558135,6.407440899108653
MEW,SIZEMASTER,Sizemasters Technology Ltd,Consumer Discretionary,Animation,201.0,211.05,82.04081632653055,19.537480063795872,14.628820960698691,35.3318371272844,5.000000000000005
CCIL,CORDSCABLE,Cords Cable Industries Ltd,Industrials,Cables,200.75549562,158.67,13.675442480926392,8.34731185852787,1.1000903919118856,-16.70866141732284,2.1765728636744126
AUSM,AUSOMENT,Ausom Enterprise Ltd,Industrials,Commodities Trading,200.511438336,147.18,10.256339556828529,14.593363938342268,1.4016877898357216,28.24910575071082,0.0
SICI,SICAGEN,Sicagen India Ltd,Industrials,Building Products - Pipes,200.470151144,54.07,11.716548868731714,3.626306084818691,0.4142030850720056,-1.8693284936479149,6.731148835373083
JAYBE,JAYBEE,JAYBEE Laminations Ltd,Industrials,Electrical Components & Equipments,200.28745,91.25,7.894657075285779,24.09421150102092,1.3566852943168735,-25.8130081300813,2.816901408450704
VGI,VGIL,Veer Global Infraconstruction Ltd,Industrials,Construction & Engineering,200.0377173,123.15,110.51807585635366,5.402178779286671,5.813359991281604,-0.08113590263691223,0.0
BARO,BAROEXT,Baroda Extrusion Ltd,Industrials,Industrial Machinery,200.019403164,10.15,10.142971762880336,,-10.148117867275499,38.28337874659401,-1.3605442176870632
DIK,DIKSAT,Diksat Transworld Ltd,Communication Services,TV Channels & Broadcasters,199.988775,114.0,3333.1462499999916,0.23767082590612063,7.910948378164558,-5.0,0.0
AMBAS,AMBALALSA,Ambalal Sarabhai Enterprises Ltd,Health Care,Pharmaceuticals,199.936269264,26.1,40.637453102438975,3.559929090843317,1.4283202547792546,-6.4851307774991005,0.0383288616328155
HOCL,HOCL,Hindustan Organic Chemicals Ltd,Materials,Commodity Chemicals,199.3025877,30.19,0.5086974851323416,84.9823762268857,0.1974270309063893,0.5661005661005599,1.7526120660599918
LLF,LLFICL,Leading Leasing Finance and Investment Company Ltd,Financials,Diversified Financials,198.9386215,3.46,53.050299066666646,5.544876534082511,1.6387036367380563,-12.56281407035176,-1.9830028328611853
RRI,RRIL,RRIL Ltd,Consumer Discretionary,Textiles,198.91264989,17.2,29.03834304963504,6.726897770794461,1.8888296447630804,-7.675791733762747,4.814137720901884
MKE,MKEXIM,MK Exim (India) Ltd,Consumer Discretionary,Textiles,198.88944075,49.5,11.179844898819567,19.248038950500398,1.9827478890439638,-12.852112676056334,0.4668155063933364
FORCA,FORCAS,Forcas Studio Ltd,Consumer Discretionary,Apparel & Accessories,198.654,117.0,22.992361111111023,20.657501494321654,3.120546654099906,-7.98269760125836,3.5398230088495577
BTT,BTTL,Bhilwara Technical Textiles Ltd,Industrials,Commodities Trading,198.11899717,37.0,27.139588653424664,4.323876088372918,1.1473187234769515,-7.5,9.015910430170898
GLOBO,GLOBALLOG,Global Ocean Logistics India Ltd,Industrials,Logistics,197.778210554,143.78,28.999737617888535,52.562620423892156,11.379643875373993,81.54040404040404,4.994888272236018
CHEM,CHEMBOND,Chembond Material Technologies Ltd,Materials,Specialty Chemicals,197.6898336,161.98,11.26437798290598,11.723446893787578,1.265944118852459,0.4215747055176555,10.190476190476184
DUD,DUGLOBAL,DU Digital Global Ltd,Information Technology,IT Services & Consulting,197.64787075,27.5,57.45577638081386,4.170202448781677,2.2736439750373862,-15.384615384615385,0.0
SKSG,SAKHTISUG,Sakthi Sugars Ltd,Consumer Staples,Sugar,197.645946868,17.65,2.47150114878079,50.5195994819799,0.9949456172564809,-8.31168831168832,6.133493686109438
ANK,ANKIN,Anka India Ltd,Information Technology,IT Services & Consulting,197.562345005,36.51,858.9667174130434,1.908713692946058,13.531667466095891,5.489742848887601,-4.748238977302375
VINTR,REGANTO,Reganto Enterprises Ltd,Information Technology,Electronic Equipments,197.21571608,12.9,4.115519951585968,114.1495950452599,2.8218016322792967,-9.537166900420754,-4.302670623145401
MURD,MURUDCERA,Murudeshwar Ceramics Ltd,Industrials,Building Products - Ceramics,196.95373078,32.74,19.83421256596172,2.6925527732208967,0.5293316780799829,-5.64841498559078,0.6455579465109156
NIRAJ,NIRAJ,Niraj Cement Structurals Ltd,Industrials,Construction & Engineering,196.81223898,33.62,13.059869872594502,7.617266477962022,0.8091943054847465,-10.822281167108768,1.9714892326357252
SYSC,SYSCHEM,Syschem (India) Ltd,Health Care,Pharmaceuticals,196.635247,46.91,436.96721555549584,0.6071645415908541,2.1541985867659945,-0.8245243128964072,3.8061518034963466
VIS,GAMCO,Gamco Ltd,Financials,Specialized Finance,196.2964395,37.0,30.671318671874978,6.646933582593347,1.9694636249623754,-8.799605619916194,1.8442058904486698
SHYAD,SHYAMDHANI,Shyam Dhani Industries Ltd,Consumer Staples,FMCG - Foods,196.232,96.05,24.40696517412933,41.06230847803886,8.314915254237285,-31.220909416398143,1.1052631578947338
NITR,NITIRAJ,Nitiraj Engineers Ltd,Information Technology,Electronic Equipments,196.111881,176.66,40.60287391304347,5.945713054717796,2.3682149619611157,-5.7763080697637275,-7.657728294391305
KPT,KPT,KPT Industries Ltd,Industrials,Industrial Machinery,196.044,594.0,14.093745506829599,22.480808080808114,2.8665594385144026,-3.257328990228013,3.0176899063475506
EMMIL,EMMIL,Energy-Mission Machineries (India) Ltd,Industrials,Industrial Machinery,195.94845,175.0,16.521791736930837,19.983150800337018,2.3277316464718463,-6.4171122994652405,1.1560693641618498
KATL,KAVDEFENCE,Kavveri Defence & Wireless Technologies Ltd,Information Technology,Communication & Networking,195.89890774,59.83,30.609204334374994,9.562229194681011,2.256120093746401,-17.316196793808736,4.983330408843651
COC,COCHINM,Cochin Minerals and Rutile Ltd,Materials,Diversified Chemicals,195.8283,257.5,8.308370810352132,15.020392556716814,1.1839679564691654,-0.1937984496124031,2.958816473410638
CUP,CUPIDTR,Cupid Breweries and Distilleries Ltd,Consumer Staples,Alcoholic Beverages,195.71600253,37.65,-391.43200506,,-115.12706031176465,,0.0
INTEL,GOURMET,Gourmet Gateway India Ltd,Industrials,Business Support Services,195.338467916,13.55,-86.43295040530977,-3.5246412975670607,2.912456655971374,-3.214285714285709,4.957397366382653
OMXA,OMAXAUTO,Omax Autos Ltd,Consumer Discretionary,Auto Parts,195.188831838,93.01,9.057486396194875,7.0334045921115065,0.6192539081154821,-6.513217408784793,1.9175980714442251
LAW,ADDICTIVE,Addictive Learning Technology Ltd,Consumer Discretionary,Education Services,195.10561406,111.4,18.251226759588384,14.500813890396106,2.4665690778761062,0.3603603603603655,1.6887266088544122
AGAR,AGARWALTUF,Agarwal Toughened Glass India Ltd,Industrials,Building Products - Glass,194.774092,103.1,12.839425972313771,27.419792137370095,2.0672266185523243,-15.457154571545722,-6.44283121597097
PRITI,PRITIKA,Pritika Engineering Components Ltd,Industrials,Industrial Machinery,194.44209625,70.6,33.75730837673623,13.516367476240713,4.274392091668497,2.244750181028236,-4.271186440677973
LPN,LAXMIPATI,Laxmipati Engineering Works Ltd,Industrials,Construction & Engineering,194.4176,310.0,29.910400000000017,122.18045112781952,22.685834305717616,-11.174785100286533,-8.284023668639053
EMAI,EMAPARTNER,EMA Partners India Ltd,Industrials,Employment Services,193.64272857999998,81.0,15.368470522222205,13.094990646435264,1.4083107533090908,-8.474576271186441,-2.761104441776707
KTK,SENSEX1,Kotak S&P BSE Sensex ETF,ETF,Equity,193.5307242,89.8,,,,-4.100811618966257,0.7856341189674555
SOM,SODFC,Crescentis Capital Ltd,Financials,Diversified Financials,193.35898438499999,115.8,-35.6750893699262,41.11545655500765,5.4544142280677,0.9150326797385596,1.8917729872415234
SUPEU,SUPER,Super Sales India Ltd,Industrials,Conglomerates,193.3048525,627.0,-110.45991571428546,-0.31177901103697775,0.3421809326984352,-10.165484633569745,-0.3734011281480929
CNPL,TRUEGREEN,True Green Bio Energy Ltd,Consumer Discretionary,Textiles,192.931115122,58.5,-88.0963995990866,-2.140030292666247,1.6642035290433879,-2.5,-0.06832934745473035
ALFR,ALFREDHE,Alfred Herbert (India) Ltd,Industrials,Industrial Machinery,192.85725,2550.0,30.419124605678242,5.215102410134078,1.574216390498735,-11.149825783972126,2.0
BROO,BROOKS,Brooks Laboratories Ltd,Health Care,Labs & Life Sciences Services,191.855056224,67.06,-19.24323532838516,-12.180818570555891,1.9555096954846602,-28.7732342007435,2.963304160908962
KDD,KDL,Kore Digital Ltd,Communication Services,Telecom Infrastructure,191.72268,159.45,5.9652358431860675,35.378942154218684,1.7931414141414137,-14.46336847796702,0.0
CHAN,CHANDRIMA,Chandrima Mercantiles Ltd,Consumer Discretionary,"Precious Metals, Jewellery & Watches",191.5724625,6.0,266.0728645833315,0.9637909109162771,1.88333132618954,-43.60902255639098,4.3478260869565215
KVT,KVTOYS,K V Toys India Ltd,Health Care,Building Products - Glass,191.4772,303.35,41.99061403508756,100.88495575221278,21.15770165745857,-10.43439319301388,-0.508363397835341
MADHD,MADHUSUDAN,Madhusudan Masala Ltd,Consumer Staples,Packaged Foods & Meats,191.004,132.9,12.725116588940699,,2.0393337604099933,-1.0792705619650083,0.6818181818181861
ROYAA,ROYALARC,Royal Arc Electrodes Ltd,Industrials,Cables,189.81342,171.0,21.090379999999993,32.828421922335366,4.490499645138397,10.32258064516129,0.0
JDO,JAYSYNTH,Jaysynth Orgochem Ltd,Materials,Specialty Chemicals,189.2728374,14.1,12.125101691223579,9.773047425262163,1.1786825096525095,-6.000000000000002,0.4989308624376357
UMDA,UMANGDAIRY,Umang Dairies Ltd,Consumer Staples,FMCG - Foods,188.6334336,85.73,309.2351370491915,-7.179940351264768,4.184415119787046,,0.0
VETO,VETO,VETO Switch Gears And Cables Ltd,Industrials,Electrical Components & Equipments,188.41611143499998,99.55,8.514058356755541,8.59935106569002,0.7045436616497774,-12.866520787746172,0.9942173074972143
ORGA,ORGANICREC,Organic Recycling Systems Ltd,Industrials,Construction & Engineering,187.9062675,218.15,11.953324904580152,14.49315447379339,1.388093872349856,-11.140529531568227,0.5299539170506938
AAY,AAYUSH,Aayush Wellness Ltd,Consumer Discretionary,Wellness Services,187.67807134400002,37.29,55.52605661065084,51.212121212121254,22.666433737198066,-24.729675610732873,-3.2935684647302983
METAI,METAINFO,Meta Infotech Ltd,Information Technology,Software Services,187.492302,100.0,12.939427329192563,38.84718498659513,4.208581414141414,-14.566424604869713,0.7049345417925507
ETM,ETML,Emerald Tyre Manufacturers Ltd,Consumer Discretionary,Tires & Rubber,186.9745152,97.7,17.909436321839042,12.772985868966812,1.7103413391877056,-8.262910798122064,1.7708333333333364
CARP,CPCAP,CP Capital Ltd,Consumer Discretionary,Education Services,186.550396506,102.98,4.893766959758656,7.300164694166764,0.3418740200230909,-13.571128829206883,0.4291008386970916
TTL,TTL,T T Ltd,Consumer Discretionary,Textiles,186.500501568,7.49,45.48792721170736,5.063291139240501,2.0683209667073306,-12.295081967213102,3.7396121883656575
XELP,XELPMOC,Xelpmoc Design and Tech Ltd,Information Technology,IT Services & Consulting,186.161485209,127.97,-23.03978777339109,-12.812177911678427,2.9065025013114756,-1.5993848519800171,1.4588123364782395
LOY,LOYAL,LOYAL EQUIPMENTS Ltd,Industrials,Industrial Machinery,186.07355,163.0,17.43894564198689,26.525792417650703,3.657824847650875,-20.11761823082578,-5.479849231661345
ELG,ELGNZ,Eleganz Interiors Ltd,Industrials,Construction & Engineering,185.76892572,80.5,8.970010899082569,20.324844202365178,1.2187962584962602,-19.5,-2.0681265206812687
GLEG,GLEN,GLEN Industries Ltd,Materials,Packaging,185.272549,82.0,10.174220153761661,35.03270488649484,3.169219107081765,3.7974683544303796,6.4935064935064934
GRCL,GRCL,Gayatri Rubbers and Chemicals Ltd,Consumer Discretionary,Tires & Rubber,185.19395,306.85,65.20913732394358,22.371012209531337,13.115718838526911,-14.999999999999995,-4.926413632842751
